2020-03-30, 23:46:32, 186000000, 187000000, 1000000.00, 1, -12.84, -12.84
2020-03-30, 23:46:32, 187000000, 188000000, 1000000.00, 1, -12.77, -12.77
2020-03-30, 23:46:32, 188000000, 189000000, 1000000.00, 1, -12.90, -12.90
2020-03-30, 23:46:32, 189000000, 190000000, 1000000.00, 1, -12.90, -12.90
2020-03-30, 23:46:32, 190000000, 191000000, 1000000.00, 1, -12.88, -12.88
2020-03-30, 23:46:32, 191000000, 192000000, 1000000.00, 1, -12.83, -12.83
2020-03-30, 23:46:32, 192000000, 193000000, 1000000.00, 1, -12.88, -12.88
2020-03-30, 23:46:32, 193000000, 194000000, 1000000.00, 1, -12.81, -12.81
2020-03-30, 23:46:32, 194000000, 195000000, 1000000.00, 1, -12.82, -12.82
2020-03-30, 23:46:32, 195000000, 196000000, 1000000.00, 1, -12.76, -12.76
2020-03-30, 23:46:32, 196000000, 197000000, 1000000.00, 1, -8.84, -8.84
2020-03-30, 23:46:32, 197000000, 198000000, 1000000.00, 1, 3.47, 3.47
2020-03-30, 23:46:32, 198000000, 199000000, 1000000.00, 1, 0.60, 0.60
2020-03-30, 23:46:32, 199000000, 200000000, 1000000.00, 1, -12.69, -12.69
2020-03-30, 23:46:32, 200000000, 201000000, 1000000.00, 1, -12.63, -12.63
2020-03-30, 23:46:32, 201000000, 202000000, 1000000.00, 1, -11.80, -11.80
2020-03-30, 23:46:32, 202000000, 203000000, 1000000.00, 1, -12.66, -12.66
2020-03-30, 23:46:32, 203000000, 204000000, 1000000.00, 1, -12.58, -12.58
2020-03-30, 23:46:32, 204000000, 205000000, 1000000.00, 1, -12.36, -12.36
2020-03-30, 23:46:32, 205000000, 206000000, 1000000.00, 1, -11.96, -11.96
2020-03-30, 23:46:32, 206000000, 207000000, 1000000.00, 1, -12.15, -12.15
2020-03-30, 23:46:32, 207000000, 208000000, 1000000.00, 1, 2.58, 2.58
2020-03-30, 23:46:32, 208000000, 209000000, 1000000.00, 1, 3.29, 3.29
2020-03-30, 23:46:32, 209000000, 210000000, 1000000.00, 1, -12.23, -12.23
2020-03-30, 23:46:32, 210000000, 211000000, 1000000.00, 1, -12.33, -12.33
2020-03-30, 23:46:32, 211000000, 212000000, 1000000.00, 1, -12.28, -12.28
2020-03-30, 23:46:32, 212000000, 213000000, 1000000.00, 1, -12.23, -12.23
2020-03-30, 23:46:32, 213000000, 214000000, 1000000.00, 1, -12.14, -12.14
2020-03-30, 23:46:32, 214000000, 215000000, 1000000.00, 1, -12.14, -12.14
2020-03-30, 23:46:32, 215000000, 216000000, 1000000.00, 1, -11.92, -11.92
2020-03-30, 23:46:32, 216000000, 217000000, 1000000.00, 1, -11.91, -11.91
2020-03-30, 23:46:32, 217000000, 218000000, 1000000.00, 1, -11.84, -11.84
2020-03-30, 23:46:32, 218000000, 219000000, 1000000.00, 1, -11.69, -11.69
2020-03-30, 23:46:32, 219000000, 220000000, 1000000.00, 1, -11.66, -11.66
2020-03-30, 23:46:32, 220000000, 221000000, 1000000.00, 1, -11.48, -11.48
2020-03-30, 23:46:32, 221000000, 222000000, 1000000.00, 1, -11.43, -11.43
2020-03-30, 23:46:32, 222000000, 223000000, 1000000.00, 1, -11.32, -11.32
2020-03-30, 23:46:32, 223000000, 224000000, 1000000.00, 1, -11.27, -11.27
2020-03-30, 23:46:32, 224000000, 225000000, 1000000.00, 1, -11.14, -11.14
2020-03-30, 23:46:32, 225000000, 226000000, 1000000.00, 1, -11.11, -11.11
2020-03-30, 23:46:32, 226000000, 227000000, 1000000.00, 1, 5.20, 5.20
2020-03-30, 23:46:32, 227000000, 228000000, 1000000.00, 1, 12.08, 12.08
2020-03-30, 23:46:32, 228000000, 229000000, 1000000.00, 1, -1.09, -1.09
2020-03-30, 23:46:32, 229000000, 230000000, 1000000.00, 1, -10.44, -10.44
2020-03-30, 23:46:32, 230000000, 231000000, 1000000.00, 1, -5.15, -5.15
2020-03-30, 23:46:32, 231000000, 232000000, 1000000.00, 1, -9.95, -9.95
2020-03-30, 23:46:32, 232000000, 233000000, 1000000.00, 1, -9.75, -9.75
2020-03-30, 23:46:32, 233000000, 234000000, 1000000.00, 1, -9.48, -9.48
2020-03-30, 23:46:32, 234000000, 235000000, 1000000.00, 1, -8.70, -8.70
2020-03-30, 23:46:32, 235000000, 236000000, 1000000.00, 1, -9.11, -9.11
2020-03-30, 23:46:32, 236000000, 237000000, 1000000.00, 1, -9.00, -9.00
